date,股票代码,returns,high_low_pct,open_close_pct,volume_ma5,volume_ma20,volume_ratio,ma5,ma10,ma20,ma60,close_vs_ma5,close_vs_ma20,ma5_vs_ma20,volatility_5,volatility_20,momentum_5,momentum_10,momentum_20,rsi,bb_position
2024-04-02,000001,-0.322132699765929,-0.6904041724737393,-0.3432062268343589,0.9537955978792274,1.4583502614060602,-0.4747200153779998,-0.21115666598872726,-0.21341445188836983,-0.21515394213908648,-0.21459890971736859,-0.579779761863785,0.16841830476389122,0.5503646094762353,-1.1222423136242188,-0.5455209355223085,-0.42504870613906165,0.4043785084001012,0.13451758011070955,0.47633187222788964,0.5187839117504915
2024-04-02,000002,-2.9782414868325624,2.20335904737432,-2.6754303596150355,1.4571371616365516,1.3927671991676724,2.2155472276594366,-0.21115666598872726,-0.21105318726768166,-0.2108417052461516,-0.2017565192508664,-2.9949314503285827,-1.9361784929096584,-0.7252838022092654,0.10061186600939356,0.4738525815687095,-2.6954754327631467,-1.3490384209583977,-1.2632495875706857,-1.9331052251031253,-2.2020382789652797
2024-04-02,000063,-0.6713622631098922,-0.33662549852013973,-0.49808257002869716,0.8999772122948042,1.4093863027836329,-0.904124255769824,-0.03759648316239008,-0.036420514081231585,-0.02986409110132786,-0.0458117273028863,-0.15340136664226478,-0.6761676178780002,-0.7764878524741472,1.1205417022205524,0.726456703511642,0.33990281405807476,-0.6635881145219228,-0.6121618410576445,-0.5770977359041036,-0.7149148855198707
2024-04-02,000066,-0.8177365223501237,-0.006112733491926214,-0.9381999937555164,-0.20408106247153598,0.06172054713472238,-1.0013276422911268,-0.20274688255407905,-0.20153749266379734,-0.20071754251742271,-0.20139585550355402,-0.7001345510394742,-1.1388213393171573,-1.07719354020855,1.0174920096762254,0.22320922836653692,-1.0875993872462466,-0.9209359808620644,-1.2239879943167156,-1.136037726197611,-1.3210533087845842
2024-04-02,000069,-0.3878406606484694,-0.5419920833288919,-0.24847079515174603,-0.1305810857172979,-0.19193067997835897,0.019992458427874952,-0.2743207948072362,-0.2754834206142368,-0.2762422816364241,-0.2709194012055749,-0.9933176367743718,-1.1827897737936293,-0.9746783935553859,-0.3958740170218035,-0.31863705655888164,-1.4606492273060478,-0.9647418337796478,-0.8900799819880094,-1.7822677680317678,-1.4189133373286087
2024-04-02,000100,-1.300398668773363,0.7270566654171452,-1.07018174385423,2.9949314503285827,2.994931450328582,2.666524113225001,-0.25465763210032494,-0.2579757534480233,-0.25922055966208746,-0.2568138247915479,1.5576582821005556,1.5626200271086026,1.1034790954710896,2.5191140745533116,1.0260609474464095,2.6500572323335687,1.4814959779936885,0.4837229337166229,0.9680565171552656,1.4541473350278404
2024-04-02,000157,0.12387132951169827,0.15220865319861876,-0.02528888207089091,0.04063899400751823,0.0652650737014698,-0.4688683508980308,-0.22702836757881878,-0.2308010285612147,-0.23260991747734872,-0.2315742651351302,1.0866683613499428,1.4331341246109082,1.208134473970352,0.17392453216132825,0.31878337217515407,1.1112210343386393,1.6304463477655757,0.7355896265949218,1.3817416575718269,1.4421392170493785
2024-04-02,000166,0.003973101888743974,-0.5623944808710957,-0.0685525824698155,0.22811669266430207,0.20108949479071667,0.29786388794347235,-0.2581667503680199,-0.2598223834718948,-0.2609979687795501,-0.2570364354298412,-0.1976153425076518,-0.053230765401186375,0.047804906149035854,-1.0496624732917479,-1.0980311904380773,-0.07506944690576448,-0.101193685534334,-0.027239040299287774,-0.04088597462992313,-0.14296013091823273
2024-04-02,000333,0.3134056575418845,-0.9556543871504719,0.49959126010500227,-0.25675812397667697,-0.29189548190061304,-0.6135668097937061,0.28346767098533104,0.2676175330184876,0.2706493356505777,0.2510455986847563,0.4531272361723956,0.814127662306671,0.7880726602364366,-0.5128642054740398,-0.17408984041569142,1.2035869752515962,1.2091789157489967,0.22181204133759316,0.5798664165468618,1.019917054778984
2024-04-02,000338,2.637729172238081,1.0316176112368671,2.591775960025626,0.10415113522847447,-0.00858673704604634,1.268383429840494,-0.14611697395817444,-0.1509418481846074,-0.1530708594708962,-0.15428695771464743,2.4586327809077444,1.8838697641273872,0.9982310972332856,0.46027999075087755,-0.031154008795337983,1.690759737736964,1.850076574550792,1.0879584459606202,1.4821171290047703,2.2902389111831836
2024-04-02,000425,0.0866901049524638,0.28320166166581706,0.33038616101751056,0.7440092923349712,0.6881890356582179,0.2561178028175628,-0.2409640039177682,-0.2443833455673953,-0.2459152385697181,-0.24389032812349704,0.8462459221752412,1.2467424212901241,1.1110050515623868,0.10920018520053466,0.6418373886728191,0.6983997460633823,1.4477297175122084,0.9292817750584962,1.1752238009745486,1.316075484218845
2024-04-02,000538,-0.539840318037175,-0.4669786163132891,-0.3044757767343307,-0.5965833249844184,-0.6880711917873801,1.1676335890302074,0.1520169073713331,0.15267238218832158,0.1552894245779891,0.1552867852775173,-0.9914648600742132,-0.484333257997236,-0.06357029024944463,-1.1303330542961187,-1.3494152184934607,-0.6749037899770539,-0.2886880577327282,-0.33261159922981803,-1.3275749808649542,-1.522617647895724
2024-04-02,000568,0.15374289227025295,-0.549020102093599,-0.46008968792344507,-0.6482446345261887,-0.6845910704276442,-0.5401242202684181,1.4722924045720063,1.4683912287595489,1.432155897166083,1.3168777242112994,0.4146543931207985,0.8982126819274487,0.9166019041947543,-0.0767271236379228,0.8622739204286405,0.1980218303947403,0.14472779919055304,1.3431409984579457,0.5093739152874783,0.6193849177939674
2024-04-02,000596,-0.23665108811623756,-0.6441411085129436,0.02535869953737994,-0.7128772201537581,-0.7886866863166214,-0.8266364160296364,2.256136655781772,2.2438042939199776,2.125486837792669,1.9400149450462811,-0.09819364450557672,1.3402778743230954,1.7789002203364137,-0.14470348798509733,0.1604797710584487,-0.18285903492929814,0.7892720568212914,1.907699372454161,1.3261439621838786,0.7651081557408141
2024-04-02,000625,0.13941132784202634,0.23053293694590235,0.2642310803124606,2.302010472042451,2.994931450328582,-0.7434382970264228,-0.13448041510495617,-0.13370663462847332,-0.1423508607311997,-0.15240598410426212,0.6263553995996561,1.1464051930258043,1.1099603146798271,1.6700029542906347,1.7238816027682453,-0.4187114231536759,0.5527998498799425,2.198973108415218,0.48764843550801557,0.5040160074359324
2024-04-02,000627,-0.42957568691094467,0.15783209043079205,-0.026932947728937652,-0.417744811454426,-0.4702914247986054,0.4540114282487741,-0.27666020698569954,-0.2782180475894782,-0.27915076928318117,-0.27392723331832863,0.3724289443964711,-0.24705532532498173,-0.513681326633007,0.30038884367638163,-0.1871779110768534,0.2783185996795497,-0.2584828125361601,-0.4363971837508105,-0.32825017390491706,-0.38668771616486
2024-04-02,000651,0.0545758099025365,-0.6828130623980031,0.20763116811332918,-0.18634039862026378,-0.19062185416282906,-0.4171709100719371,0.04236704517904926,0.033963335189280845,0.03703112477408379,0.023559959979213597,0.15459182087938741,0.4516787617707454,0.4961271119548038,-0.9612184307581424,-0.618050106697506,1.0705785819341496,0.9825430611871009,-0.09924555421710175,0.3866626649744355,0.5051076033434418
2024-04-02,000656,2.4457752270624677,2.994931450328582,2.993215666116613,2.0962339458903654,2.2373525219310473,1.4352401890167987,-0.28728839852061466,-0.2887831931358906,-0.28989096585375784,-0.28504050859436647,0.20913508123081365,-0.625574271390281,-0.9071837848279529,0.7248204475898754,0.3762159213879668,-1.0777085655685543,-0.5298952534904366,-0.42314997380830466,-0.7321439500512651,-0.765636473250159
2024-04-02,000661,-0.01013004744828229,-0.5495004743667464,-0.17691702138436824,-0.6799082170091393,-0.7394899888778009,-0.716690716116545,0.855958132278758,0.8747249032709771,0.8984130677821288,0.9317544173084299,-0.027766013002116566,-0.5795113759283648,-0.7206998172645418,-0.2587100562933599,-0.22872904735212957,-0.1507214818824781,-1.103410654235233,-0.7423459545002848,-0.6563071937228088,-0.7603768665091011
2024-04-02,000703,1.3866651434894968,-0.35084263515421166,1.2958119622705477,-0.5461289193389053,-0.6201715422582857,0.7645309234964746,-0.2365876897563326,-0.2386820015046226,-0.23917926197115236,-0.23327749536765338,1.5442979790876707,0.6998552272161286,0.04070027245874759,-0.3021540228907282,-0.682967806357555,1.2360782411410909,0.6289343231219013,0.26305559258623035,0.5823674769823223,1.0590426024709991
2024-04-02,000708,1.5338834027957575,0.39429328760956633,1.647290398940558,-0.5910784433971763,-0.629181550696559,0.06309232091461192,-0.16362223060391706,-0.16594697848786935,-0.1644068920524405,-0.1653243037807248,0.2127833251897476,-0.038103635185091175,-0.16068941358921832,-0.3917421890763248,-0.32890221985026885,0.13826533700652952,0.4136930841669335,-0.1039926720594518,-0.3844017990506051,-0.10544331236232087
2024-04-02,000709,0.8635145434547481,-0.5050070302137043,0.8411337197236718,0.07816770595122824,0.06243972527860648,0.8845536154814175,-0.2807945129907424,-0.28265803234632775,-0.28397300140584253,-0.2798945789556794,0.3312298985466493,0.29351489221619315,0.19570694819302997,-1.1078806617173562,-1.4492273901749104,0.27739671781889536,0.2019543949431186,0.261565553709706,0.7680329327780308,1.1940268188448981
2024-04-02,000723,0.18981761176240428,-0.6829491625306877,-0.5504380651619895,-0.08825740105709758,0.29906693603947215,-1.0207243423850618,-0.23652718771723438,-0.23639137300506619,-0.23701304460924477,-0.23623010623679946,0.14816998188114905,-0.5717288099855855,-0.8057966178981641,0.8517976013704309,0.4777181544022197,-0.29417003578866113,-0.3891925295389412,-0.9353284219680689,-0.32300480018873035,-0.7210953412324723
2024-04-02,000725,-0.2902752398054152,-0.12907135143397502,0.07362323833529749,2.9949314503285827,2.994931450328582,1.0993847531937364,-0.2608691747810723,-0.26359637051521695,-0.2649870403784009,-0.261847586279157,1.3594774134974206,1.3156791138266115,0.9076567189774533,0.8814624391124798,-0.162109126851542,1.9127291600058915,1.2103056009383104,0.661983351719163,1.0466372110177506,1.750905113658024
2024-04-02,000728,0.5744112905587304,0.7359810120330774,0.9516740444180054,-0.23833931188350183,-0.26017691752829064,0.7209882147980275,-0.23957245701850988,-0.2404680862818098,-0.24081528627245316,-0.2364268319171517,0.4364645324629852,-0.24616690110372044,-0.5472072159615629,-0.6305941834423785,-0.6927564686853978,0.20439921346836606,-0.3362951584338899,-0.268972527850827,-0.35052000617363965,-0.40366265334550644
2024-04-02,000768,-1.0718525495042897,0.7785643577651817,-1.2654857086572706,-0.5350776908989795,-0.5714928867019491,0.3138775553841325,-0.08771233888205633,-0.086975795062632,-0.08688761713401372,-0.08897230617384648,-0.8024012601202467,-0.49972032708598935,-0.1902835867174995,0.3040792554958798,-0.11603157219531403,-0.5378886683662635,-0.7375378666525436,-0.17250505197745486,-0.6848410753674574,-0.8678456804122817
2024-04-02,000776,-0.20316898442873096,-0.7369288220821838,-0.28777914842512553,-0.34434482186508253,-0.37282434481137344,0.02986287308767213,-0.17564196903809054,-0.17531130997504288,-0.1746168955624105,-0.1669170915260327,-0.7874684653999926,-0.7950522963909383,-0.5827180556812224,-1.2192928822663671,-1.1323751163155675,-0.7960532386028962,-0.7091819268850278,-0.6546148602582895,-1.146898735304063,-1.3437593229156923
2024-04-02,000783,0.9641322903130026,2.994931450328582,-1.3965016254102098,0.5050082076079923,-0.09791699919043825,2.994931450328582,-0.25080566894440687,-0.2529807705965676,-0.2540145687527012,-0.2500233374916707,2.9949314503285827,1.544275951798779,0.2910333252926938,2.4317206393312265,0.9142197526103372,2.372751066597403,1.2988523899764126,0.8470512306552079,0.8617939879548568,1.6634020486903687
2024-04-02,000858,-0.47002809651888744,-0.7187474978301613,-0.4462257447122017,-0.5395706435615087,-0.5170007211368193,-0.7710607596399109,1.1242645083328588,1.1253115884228961,1.084591623378619,0.9993296885094187,-0.227589465554375,0.716505480287844,1.0540853434492332,-0.3860346542108092,0.016661563443165595,-0.24758632062435582,-0.09088578458008692,1.2660351181014478,0.8557056077485682,0.47486305381503463
2024-04-02,000876,-0.5427021453245388,-1.0001798688204102,-0.4476764646953609,-0.36614731725025007,-0.35809619407456494,-0.49971261966429104,-0.2064778416318007,-0.20823783329686119,-0.21203337726808677,-0.20994134295183656,-0.4474142329298846,0.5801044282690688,1.006152430713952,-0.8667886187320312,-0.0003314751509925823,-0.11814448297732152,0.42575827695451796,0.6666655690562457,0.7431484821149813,0.5872933484762898
2024-04-02,000895,0.6135158283254271,0.14246008954537795,1.0404077461055812,-0.27421411848789623,-0.5588514646723141,0.06524101125337227,-0.06445938852198585,-0.054816178198815034,-0.04852688683468539,-0.03834650543267821,0.5443472787257677,-1.1433699402340225,-1.7408063611786555,2.8872052167393645,0.8067872684854672,-1.8710830691434337,-0.9855715422907496,-1.3709146514089223,-0.7923700292889373,-0.9634161380133673
2024-04-02,000938,-1.2237326951354188,0.6459352433045618,-1.165689746670276,0.5385103776054168,1.0793003360992337,-0.8707613474108999,-0.08626028994369983,-0.08256608292912458,-0.07403169777873006,-0.09947814777020031,-0.6966685254127803,-1.483265101912524,-1.5261462098113894,1.9432323038474035,0.6357843740633331,-0.3384617786044847,-1.2499652545041808,-1.59969538883636,-0.7964975294131424,-1.05724848638937
2024-04-02,000963,-0.5854087187875874,-0.19282924927229603,-0.7138706802243202,-0.5975405550483359,-0.6349570576328919,-0.3321096043026563,-0.007809312579715227,-0.004291169840756809,0.0015889810369525584,0.02268332273694228,-0.6878698804900645,-0.9302659932631233,-0.8131950601816433,-0.9082473590899796,-0.3281821010791786,-0.3428590555404142,-1.1376612661858148,-0.7672938297443805,-1.3135008402274426,-1.0186013889548993
2024-04-02,001979,-2.709842941554302,2.1836803210235898,-2.8034934871764228,0.1101141932948513,0.17401250567898266,0.8396874654746787,-0.2115600129160485,-0.2128796355426584,-0.21640620765366245,-0.21357904237448994,-2.8564448527373143,-0.6443700376507653,0.8182590816763198,0.031216534082247237,0.9918463777613232,-2.507062699702628,-0.7059786361601887,0.1145938208154483,-0.08733107936148166,-0.6000779286657196
2024-04-02,002007,-0.4917106108266338,-0.7379244112919044,-0.6605000948072343,-0.5476052004205847,-0.6449438650430954,0.3338194338031614,-0.11233666879501912,-0.11420097432167749,-0.11365479250807442,-0.1087415113853822,-0.9008142835581116,-0.36056190108291025,0.046497189389674454,-0.22648988619101015,-0.20794463813771039,-0.23062851162283587,-0.32503376676599455,-0.09727184760050928,-1.0863523807192912,-0.5844735374908497
2024-04-02,002008,-0.40071174274782523,-0.47146998247323085,-0.49684637037662777,-0.5586917184481202,-0.5478122521776018,-0.8343928345098053,-0.118064195162981,-0.11645123932344444,-0.11375578166247573,-0.11212036122862475,0.255774449879155,-0.4957377271535819,-0.766872994593901,0.6395273918953881,-0.3196947723697649,0.0292698712555279,-0.6590531791878498,-0.4622472073668857,-0.5360776668037923,-0.6474300921580148
2024-04-02,002024,-0.09637593919585868,-1.0083414684157421,-0.17475589472268563,-0.5189112367350041,-0.5955869946546636,-0.47750416732375395,-0.28575568019679387,-0.2873704707132567,-0.28848216714985997,-0.2840551545287427,-0.23490555883850522,-0.5695788146226418,-0.5951741574890441,-0.2907258531471965,-1.0302125330522998,-0.4411443438591753,-0.37809517895745853,-0.3895575309651131,-0.9821734305228115,-0.9590445156067028
2024-04-02,002027,0.28252819869254,-0.27133405273892686,0.11701042521582444,0.3801927592705604,0.8100309662955599,-0.5306414838664743,-0.24360592629172245,-0.24497870715979106,-0.24767244985630044,-0.24563497428872594,0.5084361841442478,0.7761252254013274,0.7086071463982065,0.019415805388703456,0.47630714335992136,0.11381037109673428,1.1357271470545287,0.7497183006953018,0.7136786978929078,0.8423466463986122
2024-04-02,002032,-0.8450367744502666,0.5460491266426244,-0.7391896175643045,-0.6978579716669999,-0.7798468516365016,-0.16230872447656938,0.22290512984804417,0.20797037415999306,0.21367630419509237,0.2035915681233019,-0.5939105005352266,0.2368047414546938,0.6470585166300622,-0.43337766709970127,-0.4548163301283467,0.8598833682910153,0.5409123644686125,0.43079167735009105,-0.23156517729845702,0.25402304350208255
2024-04-02,002044,-0.9278600195620603,0.37530991808338027,-0.8026306354609085,-0.24206383377582624,-0.2892005440211394,0.4425480993088398,-0.2515115260672191,-0.2520826827707503,-0.25204023078415605,-0.2468067000515256,-1.0294928851525922,-1.2980077029225572,-1.1054357009548748,-0.690129018438231,-0.33516495391006634,-0.8095987478537681,-1.2584547948825064,-1.0050948924308498,-1.440943119461434,-1.3027297954776518
2024-04-02,002050,-1.7708513197576181,1.512549430560166,-1.6799554923720772,-0.29870891532779975,-0.25102785784804704,0.05909879638586372,-0.07006591081175131,-0.06790404235707374,-0.06355912246731672,-0.057837878762312986,-1.2302950795602139,-1.1418768700074293,-0.7905604524532178,1.1535314217847643,0.047997516583969495,-1.0124527700999244,-1.0998751985168131,-0.7967174189905731,-1.1260752897870168,-1.4102977712119584
2024-04-02,002120,0.1137769782221823,0.18481035259528789,0.8592184419622699,-0.40321697047513516,-0.39178251753564325,-0.47693642483409365,-0.23124334296932592,-0.2322944779794277,-0.23452366195325303,-0.23255444220916582,0.8963348914179385,0.6477353476498566,0.32980952351279363,0.5048449287752537,0.4611931589246913,0.4157158721919215,0.3799570242277863,0.9601604500287537,0.14167041984414727,0.595975847496984
2024-04-02,002129,-0.1727222953375514,-0.1512852493318872,-0.2555562273720904,0.3231894884043469,0.784019023290332,-0.7178392739845365,-0.18352740146722113,-0.18139610726681624,-0.17751023483600728,-0.1646651001851586,0.40774003952917454,-1.15550331351165,-1.6856224417275807,1.0109703314744871,0.9505445848128538,-0.49021695873275817,-1.2347391578470026,-0.732221952561805,-1.0131848389533917,-0.8521395466195112
2024-04-02,002142,0.9321604959545466,-0.6068265921400664,1.0796461062583167,-0.10498054846561872,-0.24768022719987778,0.34981254553835767,-0.10687131792981609,-0.10997289792822308,-0.10913552784861691,-0.10261195334493398,0.9090846523716521,0.5393146399912927,0.18655358545787104,0.11871208428187867,-0.3291529586479174,0.7859291946120179,0.7977186620680402,-0.06312651461235995,0.06851225145874959,0.9282002829055584
2024-04-02,002153,-2.0414171803562926,2.1739103305615797,-2.736126843569161,-0.48397278052185805,-0.5548044974844084,0.5226923152384775,-0.23041648176831733,-0.22832876432160532,-0.22761095433448503,-0.21971032607880092,-0.6424873933729391,-1.7054346420581301,-1.8430311431174033,2.182176148127829,1.330569558673296,-1.1335076259430543,-1.7456953485593276,-1.269867475966876,-1.1458938020771392,-1.2085559890041364
2024-04-02,002179,-0.9639388991446526,0.08488346850032863,-1.1119293623824003,-0.5177325645088346,-0.5060075123614011,-0.7011099766741097,0.029298604733840588,0.03794923059599807,0.037465378138009306,0.038971863937333824,-0.9440459361593829,-0.870366584733298,-0.5940389196084711,0.32839806179340386,0.3051977324805013,-1.2685232428208317,-1.4022480627630955,-0.6165216948467693,-0.437069249608787,-1.0910550011294342
2024-04-02,002230,-0.6202207031121089,-0.3002940997831608,-0.4702276617020067,0.02277569883930177,0.08638654132311187,-0.9468529352246693,0.185313196221703,0.1937321503147324,0.19984079004211627,0.16760284826588423,-0.3041961272580838,-0.6378909026212662,-0.64517733484016,2.565828562143428,1.0644424646080326,0.09179888113930244,-0.435933775944351,-0.8752346971950483,-0.3391571236858318,-0.8062802905609735
2024-04-02,002236,-1.148840393710442,0.4573902594877575,-0.863102152335532,-0.07037793149455994,0.36145421990659504,-0.9116224869895537,-0.12544544393296003,-0.12385794116782523,-0.12147640251645399,-0.12716469878398165,-0.6180068617222101,-0.8612000028070265,-0.761892617778768,0.9101914666699387,0.8369749811156358,-0.6672332006433228,-0.4523242601301873,-1.4175309230867632,-0.5972359569910768,-1.0986910872749949
2024-04-02,002241,-0.3632131620798999,-0.21524413205407877,-0.4571601568496105,0.33826431799159057,0.4048734102473743,-0.7142023159364203,-0.14422124339976455,-0.13967034142687804,-0.13649348977592518,-0.12806549532033132,0.22426541587111076,-1.0655690285718429,-1.4757169770553114,1.2391076565640822,0.6232209355918932,-0.9739711294130967,-1.243152878522674,-0.7284798631696989,-0.8873991636109055,-0.9745034817229203
2024-04-02,002304,-0.2569138168317527,-0.23914145385543234,-0.3376726657742327,-0.6599598953729733,-0.7339079375819075,-0.0431992511768118,0.6049351720603734,0.6146124326407261,0.625434333977734,0.6293904979347877,-0.13107531403854708,-0.3550175656168717,-0.37656536484097264,-0.0056930039180240425,-0.007235775230333341,-0.37727964342550474,-0.6000482687651648,-0.09793339597283335,-0.8898174620375767,-0.5263316828363893
2024-04-02,002311,-0.20355599413640715,-0.6216084438760887,-0.1829455163365552,-0.6594308456387221,-0.7327608048388873,-0.8111066823513251,0.12362128368791662,0.12099712729797915,0.12166003616236104,0.11740328649881245,-0.4358311228418437,-0.004623154818162236,0.24452661561800915,-0.20442465611478386,-0.2533797980119189,-0.30534494185683436,0.018592903138079406,0.3696575635836084,-0.1479943566625816,-0.036253887166059665
2024-04-02,002352,-1.0960834668449155,0.014274187617621843,-1.2327854441126336,-0.28899604449797806,-0.5424215763539711,1.0554789110664686,0.034925294369972056,0.04374139252879721,0.04782686537958117,0.060772175515313116,-1.3566051278228206,-1.307169545039519,-0.9378821799994603,-0.07763171236284132,-0.324074281984977,-1.7659258887583904,-1.1544349200460338,-0.790058260749813,-1.6070348825671594,-1.5689616181383044
2024-04-02,002410,-1.5423648072913254,1.4579526708412291,-1.5978573902661748,-0.20153344832600048,-0.2002220703180267,-0.24082316759407515,-0.1866331728075948,-0.1812951985223424,-0.1779242903690526,-0.16434757803441463,-0.8901792192566798,-2.139353687341788,-2.2776046952899676,1.5956949578569875,1.214055861655212,-1.5385443319148906,-2.282136475276721,-1.6007048038947236,-1.6135842844325317,-1.2600702212361699
2024-04-02,002415,-1.0225724072076583,0.40110329504691017,-1.3794668932903051,-0.2546889778231519,-0.2553503673129063,-0.024509170229524292,0.005178458480029274,0.005910704225549724,0.010632559813587664,0.017565003720058987,-0.9996503767405797,-0.7722590177030028,-0.43500155092407305,-0.42112534733199336,-0.8273946975458735,-0.4189165984211642,-0.4737067201550577,-1.2150427079385397,-1.2231109298863054,-1.2365390860709864
2024-04-02,002422,-1.1203412679284057,0.06158061316004247,-1.1263123054903084,-0.5440168375204549,-0.5400653858614377,-0.48547764320052805,-0.014605708305078414,-0.01655158229432995,-0.024915622535664848,-0.03782017795454287,-1.3472343644586173,0.187790152683948,1.0237725610233492,-0.6528099293626525,0.3191121386969815,-0.3362897645165946,-0.051718730776225685,0.6105612779802254,0.6654672974610326,0.07940219686637018
